Time,Heart Rate
12:57:02,77
12:57:12,76
12:57:22,77
12:57:32,79
12:57:37,80
12:57:42,81
12:57:47,79
12:57:52,75
12:57:57,74
12:58:07,75
12:58:17,74
12:58:27,72
12:58:32,61
12:58:38,62
12:58:43,64
12:58:48,63
12:58:53,64
12:58:58,66
12:59:03,68
12:59:08,70
12:59:13,68
12:59:18,68
12:59:33,68
12:59:48,70
12:59:53,72
12:59:58,74
13:00:03,75
13:00:08,83
13:00:13,84
13:00:23,79
13:00:28,72
13:00:43,73
13:00:48,74
13:00:53,75
13:00:58,77
13:01:03,78
13:01:08,79
13:01:13,78
13:01:18,77
13:01:23,76
13:01:28,74
13:01:43,76
13:01:48,77
13:01:53,78
13:01:58,79
13:02:08,78
13:02:18,80
13:02:33,82
13:02:38,83
13:02:48,82
13:02:53,81
13:03:03,82
13:03:08,80
13:03:13,78
13:03:18,77
13:03:23,72
13:03:28,70
13:03:33,71
13:03:38,72
13:03:43,73
13:03:48,75
13:03:53,76
13:04:03,78
13:04:08,79
13:04:18,80
13:04:23,82
13:04:28,84
13:04:33,85
13:04:48,85
13:04:58,84
13:05:08,83
13:05:23,83
13:05:28,82
13:05:38,81
13:05:43,80
13:05:48,78
13:05:53,77
13:06:08,77
13:06:13,78
13:06:28,81
13:06:43,82
13:06:53,84
13:07:08,84
13:07:13,82
13:07:18,83
13:07:23,82
13:07:28,83
13:07:33,82
13:07:38,85
13:07:43,84
13:07:58,85
13:08:08,84
13:08:13,86
13:08:18,87
13:08:23,85
13:08:28,86
13:08:38,85
13:08:43,84
13:08:48,85
13:08:58,86
13:09:03,87
13:09:13,88
13:09:28,87
13:09:38,86
13:09:43,83
13:09:58,83
13:10:03,82
13:10:18,82
13:10:33,80
13:10:38,77
13:10:43,75
13:10:48,75
13:11:03,75
13:11:18,78
13:11:23,82
13:11:28,79
13:11:33,76
13:11:38,74
13:11:43,73
13:11:48,74
13:11:53,74
13:11:58,72
13:12:03,69
13:12:08,68
13:12:13,69
13:12:28,71
13:12:33,74
13:12:38,76
13:12:43,79
13:12:58,78
13:13:03,76
13:13:08,75
13:13:13,74
13:13:18,73
13:13:23,66
13:13:33,68
13:13:38,69
13:13:48,70
13:13:53,71
13:14:03,72
13:14:08,73
13:14:13,72
13:14:28,71
13:14:33,70
13:14:43,71
13:14:48,74
13:14:53,75
13:14:58,75
13:15:03,80
13:15:08,81
13:15:23,84
13:15:28,85
13:15:33,86
13:15:48,86
13:15:53,82
13:15:58,75
13:16:03,75
13:16:08,76
13:16:13,75
13:16:28,75
13:16:38,76
13:16:43,77
13:16:48,76
13:16:58,75
13:17:13,75
13:17:23,73
13:17:28,70
13:17:33,70
13:17:43,71
13:17:53,72
13:17:58,74
13:18:03,78
13:18:08,80
13:18:14,75
13:18:19,71
13:18:24,68
13:18:29,67
13:18:39,68
13:18:49,69
13:18:54,70
13:18:59,71
13:19:14,71
13:19:19,71
13:19:29,70
13:19:34,70
13:19:44,70
13:19:49,71
13:19:54,75
13:20:04,81
13:20:09,82
13:20:14,83
13:20:19,85
13:20:24,86
13:20:39,86
13:20:44,85
13:20:49,82
13:20:54,76
13:21:09,76
13:21:14,77
13:21:19,78
13:21:24,80
13:21:29,81
13:21:44,78
13:21:49,77
13:21:54,78
13:21:59,79
13:22:04,80
